"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
-1.0460623450117,-1.01707620025674,-1.72139318609359,-0.000324238665664347,0.000390095122831437,-0.000191912811996615,-1.11861161151365,0.956612502476481,0.369918633887381,-0.0000153415761478813,0.000222557047497667,0.0000466713179098475
-1.39624870174337,-1.36274714388417,-2.33462035193724,0.000744084691066454,-0.0000730598620402599,0.000316967282328612,-1.32506634893411,1.46227197614505,0.812405356821887,0.0000849360445866283,0.00000207966973308715,0.000403427130712145
-1.21681957024028,-0.916723078469424,-1.87880312708234,-0.0155520754577421,-0.00010445545410362,0.000334202083674304,-1.17036185920767,1.4744842140762,0.587658126900023,0.000116288844933699,0.000229591258238815,-0.000107625310700584
-1.18149141026451,-0.866845023046294,-1.41339377425505,-0.0000657897095844786,0.000591419182170717,0.000313201713423069,-1.16011869205531,0.798233158700144,0.065186443517747,0.0000074062532721972,0.0000141122103438749,0.0000530542611602592
-1.26052397447111,-1.06371930608181,-2.10348416128189,-0.0173671849466993,0.0942090843075272,0.0625518870783705,-1.92928977556191,2.58458582746918,1.11351178100041,-0.159465339602483,-0.000220687828055896,-0.115311906064162
-1.02606875069594,-0.719006650156182,-1.47899476473955,-0.0000826251298020678,-0.0000499661778113498,0.000314397077572277,-1.27681328026572,0.861980946443549,0.373560178969039,-0.0000165151239073573,-0.0000457680742572891,0.0000196769680893493
-1.22958124669631,-1.12282441105961,-1.77007983784295,-0.0000598740065345014,-0.0000698598078344367,-0.000309665248027515,-1.25321853915045,1.29437494333768,0.570406282772526,-0.000171466750990386,0.000662256667770295,-0.000337363597853293
-0.974495275533558,-0.440903702596995,-1.08157556717541,0.000089610536610521,0.000214107070916251,-0.000170129559908949,-1.09576810971215,0.326981196537649,0.000776335211791421,-0.000416195170366767,0.0000495469093854598,-0.000106162293857803
-1.27540456591817,-1.27499708453756,-2.05107240494053,0.128165144553939,0.142624311472337,0.135072318753136,-1.34562519358694,1.72882408975072,0.770237780038676,-0.000708774356506155,-0.000282621247959688,-0.0000151102721183837
-0.787391501806069,-0.197252275197083,-0.906477312700699,-0.000178610441734576,-0.0000315696471631156,-0.0000638330298692733,-1.07308062584404,0.0847989058247022,0.000521692555543165,0.000161011200418185,-0.0000676217773463329,-0.000100862263569039
-0.938182356360088,-0.780121271230742,-1.45392291419683,0.000130104282049261,-0.000134822745715475,-0.000257258318970018,-0.92712220062148,0.779786528291907,0.269013711362785,0.0000815765196014362,-0.0000230081693041643,-0.0000996254262326728
-1.02253330307115,-0.975431174904146,-1.93240355770216,-0.000552278189889528,0.0000981702242066442,-0.000801312255194784,-1.19445126910783,1.30034712151108,0.627124640562831,0.0000128036976373279,0.0000175872745963399,-0.000122966300607371
-1.67340981632669,-1.69173601790969,-3.10808628778055,-0.0769129302764624,-0.00536424670633561,-0.000364362840538273,-2.2903826604453,3.48969651319591,1.39298000818674,-0.184269025307738,-0.21272484503119,-0.0816421275929236
-0.983687882893547,-0.797506069424626,-1.60247078862898,0.000314168192770503,0.0000597015022984773,0.000342044257981115,-1.20172450873667,0.908599868879415,0.41362306460346,-0.00000731606743117384,0.000182855737333079,-0.0000063172068378604
-1.58658516932611,-1.47952230120174,-2.46710810055731,0.0123071181566639,0.119792034921688,-0.0238350119857161,-1.64527091741373,2.46741049735832,1.38019217709165,-0.017385128373413,-0.000174494094330257,-0.0986306707053512
-1.14862352365687,-1.00656685476836,-1.85021929288595,0.00013540675357257,0.000308315646460312,0.0000120968125550605,-1.41393589691883,1.50662493505602,0.355538047373975,-0.000529905627265856,-0.00056494694751936,0.000216814021430689
-1.51197355978292,-1.33967242692341,-2.31299729446746,-0.000363699653379224,0.0350758463404425,0.017913003205261,-1.51170509674994,1.97080416303611,0.793914068003435,0.178104759742133,-0.000022684352548369,0.000386654348681288
-1.08779559923849,-0.656785673513619,-1.59322124179189,-0.00050353907049235,-0.000157919502290819,-0.000248087640043693,-1.26812402008804,1.07752404172507,0.310246625869162,-0.0000244367648780196,0.000078566953782606,0.0000402504371299024
-0.77405565835758,-0.543103744065362,-1.0799275402739,-0.000133545622506327,0.000236655326057565,-0.0000364028574907859,-0.98128411701352,0.394942883433214,0.0485105814727986,-0.0000132309755350101,0.0000464362990610239,-0.0000101880799671663
-1.14863784314716,-1.05401696502134,-2.0155917689928,0.228908104494399,0.0900193004380406,-0.0681776505718358,-2.36318078847485,2.81722265279297,1.60502596539828,-0.0517390951628413,0.205370079225232,0.153575677649314
